CHEMBL_ID,SMILES,IC50_nM,Relation,Assay_ID,Reference_ID,pChEMBL
CHEMBL4167524,Cc1cc(=O)oc2cc(OCCCCSC(=S)N3CCCCC3)ccc12,27.0,=,CHEMBL4147546,CHEMBL4145512,7.57
CHEMBL4168037,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3F)cc1C(C)=O)C2=O,43.0,=,CHEMBL4146836,CHEMBL4145472,7.37
CHEMBL4168198,COC(=O)CNC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1,93.0,=,CHEMBL4155648,CHEMBL4152292,7.03
CHEMBL4168520,CN(C)C(=O)Oc1cccc2c1cc(C(=O)NCCOCCOCCN1C(=O)c3ccccc3C1=O)c[n+]2C,6.0,=,CHEMBL4155648,CHEMBL4152292,8.22
CHEMBL4168588,CN(C)C(=O)Oc1cccc2c1cc(C(=O)Nc1ccccc1)c[n+]2C,30.0,=,CHEMBL4155648,CHEMBL4152292,7.52
CHEMBL4169938,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(C)=O)CC2,21.0,=,CHEMBL4146836,CHEMBL4145472,7.68
CHEMBL4171947,CC(C)NC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1,58.0,=,CHEMBL4155648,CHEMBL4152292,7.24
CHEMBL4172401,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN[C@@H]1N2,31.0,=,CHEMBL4139305,CHEMBL4138094,7.51
CHEMBL4173239,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3cccc(C)c3)cc1Br)C2=O,16.5,=,CHEMBL4146836,CHEMBL4145472,7.78
CHEMBL4173784,CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(OCC(F)(F)F)ccc2C1=O,37.1,=,CHEMBL4146836,CHEMBL4145472,7.43
CHEMBL4174958,Nc1c2c(nc3c1C(c1cccc(Br)c1)NC(=S)N3)CCCC2,37.3,=,CHEMBL4156282,CHEMBL4152325,7.43
CHEMBL4176452,COCCNC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1,20.0,=,CHEMBL4155648,CHEMBL4152292,7.7
CHEMBL4177133,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3Cl)cc1C(C)=O)C2=O,29.5,=,CHEMBL4146836,CHEMBL4145472,7.53
CHEMBL418917,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3NC12,40.8,=,CHEMBL644626,CHEMBL1130392,7.39
CHEMBL418955,COc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,8.299,=,CHEMBL641020,CHEMBL1129655,8.08
CHEMBL419470,C[C@@]12CCNC1Nc1ccc(OC(=O)Nc3ccccc3)cc12,22.1,=,CHEMBL644099,CHEMBL1131001,7.66
CHEMBL4202749,N#Cc1ccccc1CNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,16.8,=,CHEMBL4193992,CHEMBL4190343,7.78
CHEMBL4203988,CCCCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,10.6,=,CHEMBL4193992,CHEMBL4190343,7.97
CHEMBL4204315,c1ccc2c(NCCCCC[Se][Se]CCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,2.64,=,CHEMBL4192804,CHEMBL4190279,8.58
CHEMBL4205144,COc1ccccc1C(=O)Nc1ccc2c(c1)CN(C(=O)c1cccc(C)c1)C(=O)C2,0.02592,=,CHEMBL4192783,CHEMBL4190278,10.59
CHEMBL4205425,COc1ccccc1C(=O)N1Cc2cc(NC(=O)c3cccc(Cl)c3)ccc2CC1=O,0.01095,=,CHEMBL4192783,CHEMBL4190278,10.96
CHEMBL4205426,CCCCCCCCCCCCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,5.31,=,CHEMBL4193992,CHEMBL4190343,8.28
CHEMBL4205520,Cc1cccc(C[n+]2ccc(COc3ccc4c(C)cc(=O)oc4c3)cc2)c1,83.6,=,CHEMBL4193313,CHEMBL4190307,7.08
CHEMBL4205764,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4F)cc3)ccc12,65.3,=,CHEMBL4193313,CHEMBL4190307,7.18
CHEMBL4205954,O=C(Nc1ccc2c(c1)CN(C(=O)c1ccccc1)C(=O)C2)c1cccc(Cl)c1,0.01323,=,CHEMBL4192783,CHEMBL4190278,10.88
CHEMBL4206041,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4cccc(F)c4)cc3)ccc12,41.6,=,CHEMBL4193313,CHEMBL4190307,7.38
CHEMBL420625,Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,19.95,=,CHEMBL1664219,CHEMBL1649350,7.7
CHEMBL4207101,O=C(CNCc1cc(F)cc(F)c1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,7.61,=,CHEMBL4193992,CHEMBL4190343,8.12
CHEMBL4207386,CC(C)=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,25.9,=,CHEMBL4193992,CHEMBL4190343,7.59
CHEMBL4208322,CCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,21.2,=,CHEMBL4193992,CHEMBL4190343,7.67
CHEMBL4208641,c1ccc2c(NCCCCCSSCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,1.62,=,CHEMBL4192804,CHEMBL4190279,8.79
CHEMBL4208866,O=C(Nc1ccc2c(c1)CN(C(=O)c1cccc(Cl)c1)C(=O)C2)c1ccccc1,0.02836,=,CHEMBL4192783,CHEMBL4190278,10.55
CHEMBL4208869,CCCCCCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,24.1,=,CHEMBL4193992,CHEMBL4190343,7.62
CHEMBL4208961,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4Br)cc3)ccc12,78.1,=,CHEMBL4193313,CHEMBL4190307,7.11
CHEMBL4209518,COc1ccccc1C(=O)Nc1ccc2c(c1)CN(C(=O)c1ccccc1)C(=O)C2,0.02938,=,CHEMBL4192783,CHEMBL4190278,10.53
CHEMBL4209803,Cc1cccc(C(=O)Nc2ccc3c(c2)CN(C(=O)c2cccc(C)c2)C(=O)C3)c1,0.01352,=,CHEMBL4192783,CHEMBL4190278,10.87
CHEMBL4210020,O=C(CNCCCc1ccccc1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,4.09,=,CHEMBL4193992,CHEMBL4190343,8.39
CHEMBL4210041,COc1ccccc1C(=O)Nc1ccc2c(c1)CN(C(=O)c1ccccc1OC)C(=O)C2,0.02158,=,CHEMBL4192783,CHEMBL4190278,10.67
CHEMBL4210316,Cc1cccc(C(=O)N2Cc3cc(NC(=O)c4cccc(Cl)c4)ccc3CC2=O)c1,0.01441,=,CHEMBL4192783,CHEMBL4190278,10.84
CHEMBL4210401,Cc1ccccc1C[n+]1ccc(COc2ccc3c(C)cc(=O)oc3c2)cc1,35.4,=,CHEMBL4193313,CHEMBL4190307,7.45
CHEMBL4210729,COc1ccc(Cn2cc(C(=O)NCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c(=O)c3ccccc32)cc1,41.9,=,CHEMBL4198693,CHEMBL4196084,7.38
CHEMBL4212275,C#CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,46.4,=,CHEMBL4193992,CHEMBL4190343,7.33
CHEMBL4212713,C=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,66.6,=,CHEMBL4193992,CHEMBL4190343,7.18
CHEMBL4213042,c1ccc2c(NCCCCC[Se]CCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,2.25,=,CHEMBL4192804,CHEMBL4190279,8.65
CHEMBL4213253,COc1ccccc1C(=O)N1Cc2cc(NC(=O)c3ccccc3)ccc2CC1=O,0.01893,=,CHEMBL4192783,CHEMBL4190278,10.72
CHEMBL4213591,COc1ccc(Cn2cc(C(=O)NCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c(=O)c3ccccc32)cc1,51.7,=,CHEMBL4198693,CHEMBL4196084,7.29
CHEMBL4213792,O=C(Nc1ccc2c(c1)CN(C(=O)c1ccccc1)C(=O)C2)c1ccccc1,0.51,=,CHEMBL4192783,CHEMBL4190278,9.29
CHEMBL4214430,COc1ccccc1C(=O)Nc1ccc2c(c1)CN(C(=O)c1cccc(Cl)c1)C(=O)C2,0.01672,=,CHEMBL4192783,CHEMBL4190278,10.78
CHEMBL4214707,Cc1cccc(C(=O)Nc2ccc3c(c2)CN(C(=O)c2cccc(Cl)c2)C(=O)C3)c1,0.02094,=,CHEMBL4192783,CHEMBL4190278,10.68
CHEMBL4215154,COc1ccc(Cn2cc(C(=O)NCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c(=O)c3ccccc32)cc1,89.6,=,CHEMBL4198693,CHEMBL4196084,7.05
CHEMBL4215217,COc1ccc(Cn2cc(C(=O)NCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c(=O)c3ccccc32)cc1,74.5,=,CHEMBL4198693,CHEMBL4196084,7.13
CHEMBL4216066,COc1cc(/C=C/C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1O,65.2,=,CHEMBL4197234,CHEMBL4196025,7.19
CHEMBL4217139,CCCCCCCCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,36.7,=,CHEMBL4193992,CHEMBL4190343,7.43
CHEMBL4217346,COc1ccc(Cn2cc(C(=O)NCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c(=O)c3ccccc32)cc1,94.1,=,CHEMBL4198693,CHEMBL4196084,7.03
CHEMBL4217663,O=C(Nc1ccc2c(c1)CN(C(=O)c1cccc(Cl)c1)C(=O)C2)c1cccc(Cl)c1,0.01415,=,CHEMBL4192783,CHEMBL4190278,10.85
CHEMBL4217666,C=CCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,13.3,=,CHEMBL4193992,CHEMBL4190343,7.88
CHEMBL4217746,CCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,25.3,=,CHEMBL4193992,CHEMBL4190343,7.6
CHEMBL4217755,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccc(F)cc4)cc3)ccc12,36.9,=,CHEMBL4193313,CHEMBL4190307,7.43
CHEMBL4218191,Cc1cccc(C(=O)N2Cc3cc(NC(=O)c4ccccc4)ccc3CC2=O)c1,0.02621,=,CHEMBL4192783,CHEMBL4190278,10.58
CHEMBL4218829,O=C(CNCc1ccccc1[N+](=O)[O-])Nc1ccc2nc3n(c(=O)c2c1)CCC3,30.7,=,CHEMBL4193992,CHEMBL4190343,7.51
CHEMBL422338,COc1cccc2c1CC(C)C2=O,12.02,=,CHEMBL648290,CHEMBL1126157,7.92
CHEMBL4225157,C#CCNc1nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)cc1C#N,1.0,=,CHEMBL4268090,CHEMBL4265938,9.0
CHEMBL422695,CC1Cc2cc3c(cc2C1=O)OCO3,22.91,=,CHEMBL648290,CHEMBL1126157,7.64
CHEMBL423313,COc1cc2cc(C(=O)CCC3CC[N+](C)(CC(=O)OC(C)(C)C)CC3)sc2cc1OC,79.0,=,CHEMBL644831,CHEMBL1135325,7.1
CHEMBL423419,COc1ccc(OC)c2c1CC(C)C2=O,36.31,=,CHEMBL648290,CHEMBL1126157,7.44
CHEMBL4240861,COc1ccc2c(c1)C/C(=C/c1ccccc1-c1ccc3nc(N)ccc3c1)C2=O,14.7,=,CHEMBL4233921,CHEMBL4229448,7.83
CHEMBL4241840,COc1ccc2c(c1)C/C(=C/C1CCN(Cc3ccccc3)CC1)C2=O,44.1,=,CHEMBL4233921,CHEMBL4229448,7.36
CHEMBL4242359,COc1ccc2c(c1)C/C(=C/c1ccccc1-c1ccc3ccccc3c1)C2=O,32.4,=,CHEMBL4233921,CHEMBL4229448,7.49
CHEMBL4243474,COc1ccc2c(c1)C/C(=C/c1ccccc1-c1ccccc1)C2=O,29.8,=,CHEMBL4233921,CHEMBL4229448,7.53
CHEMBL4244803,COc1ccc(-c2ccccc2/C=C2/Cc3cc(OC)ccc3C2=O)cc1,21.2,=,CHEMBL4233921,CHEMBL4229448,7.67
CHEMBL424833,O=C(CCCCC1CCSS1)NCCCCNc1c2c(nc3ccccc13)CCCC2,35.2,=,CHEMBL832842,CHEMBL1141170,7.45
CHEMBL424984,COc1ccc(-c2cc3c(c(=O)o2)C[C@@]2(O)[C@@]4(C)C=CC(=O)C(C)(C)[C@@]4(O)CC[C@@]2(C)O3)cc1,90.0,=,CHEMBL832772,CHEMBL1141884,7.05
CHEMBL425739,O=C(CCCCC1CCSS1)NCCCCCNc1c2c(nc3ccccc13)CCCC2,38.4,=,CHEMBL832842,CHEMBL1141170,7.42
CHEMBL426015,Cn1cc(C(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c2ccccc21,10.9,=,CHEMBL1119333,CHEMBL1155460,7.96
CHEMBL426441,CN1C(=O)Cc2cc3onc(CCC4CCN(Cc5ccccc5)CC4)c3cc21,0.48,=,CHEMBL832763,CHEMBL1138798,9.32
CHEMBL426674,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1O2,20.0,=,CHEMBL859798,CHEMBL1146079,7.7
CHEMBL427082,O=C(CCCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,0.5,=,CHEMBL1119333,CHEMBL1155460,9.3
CHEMBL427232,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCCC3)CC2)cc1,21.0,=,CHEMBL868603,CHEMBL1138964,7.68
CHEMBL4276675,CN(CCCCCN1C(=O)c2ccccc2S1(=O)=O)Cc1ccccc1,33.0,=,CHEMBL4268079,CHEMBL4265938,7.48
CHEMBL4277548,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc([N+](=O)[O-])ccc2o1,21.0,=,CHEMBL4273241,CHEMBL4270563,7.68
CHEMBL4278287,COc1ccc2nc3c(c(NCCCNC(=O)c4sc(-c5ccnc(NC(=O)C6CC6)c5)nc4OC)c2c1)CCCC3,38.0,=,CHEMBL4255631,CHEMBL4251692,7.42
CHEMBL4278686,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCCNc1c2c(nc3ccccc13)CCCC2,6.4,=,CHEMBL4255631,CHEMBL4251692,8.19
CHEMBL4280612,Nc1c2c(nc3cc(Cl)ccc13)C[C@H]1C=C(CCCCn3cc(CO)nn3)C[C@H]2C1,0.43,=,CHEMBL4262667,CHEMBL4261526,9.37
CHEMBL4281440,Cn1c2nc3ccccc3c-2c(NCCCCNc2c3c(nc4ccccc24)CCCC3)c2ccccc21,53.0,=,CHEMBL4262657,CHEMBL4261526,7.28
CHEMBL4282154,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,2.1,=,CHEMBL4255631,CHEMBL4251692,8.68
CHEMBL4283298,C[N+](C)(CC#CCOC1=NOCC1)CCCCCCCNc1c2c(nc3ccccc13)CCCC2,1.995,=,CHEMBL4257762,CHEMBL4257444,8.7
CHEMBL4284047,Cn1c2nc3ccccc3c-2c(NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c2ccccc21,1.25,=,CHEMBL4262657,CHEMBL4261526,8.9
CHEMBL4284165,O=C(NCCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2o1,23.0,=,CHEMBL4273241,CHEMBL4270563,7.64
CHEMBL4284495,COc1cc2oc(C(=O)OCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,56.0,=,CHEMBL4273241,CHEMBL4270563,7.25
CHEMBL4285581,COc1ccc2nc3c(c(NCCNC(=O)c4sc(-c5ccnc(NC(=O)C6CC6)c5)nc4OC)c2c1)CCCC3,23.0,=,CHEMBL4255631,CHEMBL4251692,7.64
CHEMBL4285779,COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)oc2c1,33.0,=,CHEMBL4273241,CHEMBL4270563,7.48
CHEMBL4286601,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCNc1c2c(nc3ccccc13)CCCC2,6.3,=,CHEMBL4255631,CHEMBL4251692,8.2
CHEMBL4287748,C[N+](C)(CC#CCOC1=NOCC1)CCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,1.778,=,CHEMBL4257762,CHEMBL4257444,8.75
CHEMBL4287970,COc1cc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,46.0,=,CHEMBL5224185,CHEMBL5223094,7.34
CHEMBL4290039,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,22.0,=,CHEMBL4255631,CHEMBL4251692,7.66
CHEMBL4291296,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2o1,91.0,=,CHEMBL4273241,CHEMBL4270563,7.04
CHEMBL4292477,Nc1ccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,41.0,=,CHEMBL4273241,CHEMBL4270563,7.39
CHEMBL4293418,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,3.6,=,CHEMBL4255631,CHEMBL4251692,8.44
CHEMBL4294640,Cn1c2nc3ccccc3c-2c(NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c2ccccc21,0.95,=,CHEMBL4262657,CHEMBL4261526,9.02
CHEMBL430679,CN(CCOCCNC(=S)NC(=O)c1cccc([N+](=O)[O-])c1)Cc1ccccc1,15.0,=,CHEMBL1119333,CHEMBL1155460,7.82
CHEMBL431058,COc1ccc(C(=O)NC(=S)NCCOCCN(C)Cc2ccccc2)cc1,26.0,=,CHEMBL1119333,CHEMBL1155460,7.58
CHEMBL431519,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,40.0,=,CHEMBL645001,CHEMBL1128816,7.4
CHEMBL431784,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2,56.7,=,CHEMBL644626,CHEMBL1130392,7.25
CHEMBL431844,Nc1c2c(nc3ccccc13)C1CCC2C1,31.5,=,CHEMBL644838,CHEMBL1126447,7.5
CHEMBL433041,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,5.0,=,CHEMBL1787068,CHEMBL1781988,8.3
CHEMBL433379,Cc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,7.762,=,CHEMBL1664219,CHEMBL1649350,8.11
CHEMBL433678,CC(=O)Nc1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O,2.8,=,CHEMBL1119333,CHEMBL1155460,8.55
CHEMBL434378,COc1cc(C(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,18.2,=,CHEMBL912241,CHEMBL1138205,7.74
CHEMBL440185,COc1cc2c(c(OC)c1OC)C(=O)C(C)C2,13.18,=,CHEMBL648290,CHEMBL1126157,7.88
CHEMBL440526,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,37.4,=,CHEMBL3829830,CHEMBL3826877,7.43
CHEMBL440983,O=C(NCCNc1c2c(nc3ccccc13)CCCC2)C(=O)NCCNc1c2c(nc3ccccc13)CCCC2,6.65,=,CHEMBL902667,CHEMBL1138347,8.18
CHEMBL4436169,COc1ccc(C(=O)CNc2ccc3oc(=O)ccc3c2)cc1,55.0,=,CHEMBL4408814,CHEMBL4406838,7.26
CHEMBL4438626,O=C(CCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NC12CC3CC(F)(CC(C1)c1ccccc13)C2,1.4,=,CHEMBL4307302,CHEMBL4304786,8.85
CHEMBL4441237,CN(C)c1ccc(/C=N/c2ccc3oc(=O)ccc3c2)cc1,41.0,=,CHEMBL4408814,CHEMBL4406838,7.39
CHEMBL4441666,CCOc1ccc(Cc2nc3cc(C(=O)NCCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,3.162,=,CHEMBL4356264,CHEMBL4354814,8.5
CHEMBL4443468,O=C(Nc1cc(-c2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)ccn1)Nc1cccc2c1[C@@H]1CCCCN1C2=O,13.7,=,CHEMBL4391164,CHEMBL4390652,7.86
CHEMBL4443989,O=C(Nc1cc(-c2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)ccn1)Nc1cccc2c1[C@H]1CCCCN1C2=O,9.5,=,CHEMBL4391164,CHEMBL4390652,8.02
CHEMBL4444843,O=C(CCC1CCN(CC2CCCCC2)CC1)c1cc(Cl)c2[nH]ccc2c1,28.8,=,CHEMBL4329316,CHEMBL4325901,7.54
CHEMBL4446234,COc1ccc(NCC(=O)Nc2ccc3oc(=O)ccc3c2)cc1,55.2,=,CHEMBL4408814,CHEMBL4406838,7.26
CHEMBL4446287,CN(Cc1ccnc(NC(=O)Nc2cccc3c2C2CCCCN2C3=O)c1)Cc1cn(CCNc2c3c(nc4ccccc24)CCCC3)nn1,58.6,=,CHEMBL4391164,CHEMBL4390652,7.23
CHEMBL4447210,CCOc1ccc(Cc2nc3cc(C(=O)NCCSSCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,79.43,=,CHEMBL4356264,CHEMBL4354814,7.1
CHEMBL4448188,O=C(CCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NCCc1cc2ccccc2[nH]1,0.73,=,CHEMBL4391927,CHEMBL4390667,9.14
CHEMBL4449083,N[C@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,6.9,=,CHEMBL4391927,CHEMBL4390667,8.16
CHEMBL4449161,O=c1ccc2cc(/N=C/c3ccc(Cl)cc3)ccc2o1,78.9,=,CHEMBL4408814,CHEMBL4406838,7.1
CHEMBL4451532,COc1cc2oc(-c3ccc(NCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)cc3)cc(=O)c2c(OC)c1OC,1.63,=,CHEMBL4342682,CHEMBL4342404,8.79
CHEMBL4451686,O=C1N/C(=N\c2ccc3oc(=O)ccc3c2)S/C1=C/c1ccccc1,94.1,=,CHEMBL4408814,CHEMBL4406838,7.03
CHEMBL4453905,CCOc1ccc(Cc2nc3cc(C(=O)NCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,7.943,=,CHEMBL4356264,CHEMBL4354814,8.1
CHEMBL4454706,COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)ccc2[nH]ccc12,40.0,=,CHEMBL4329316,CHEMBL4325901,7.4
CHEMBL4455013,COc1ccc(CNC(=O)C2CCN(C(=O)c3ccccc3)CC2)cc1OC,4.11,=,CHEMBL4353096,CHEMBL4350982,8.39
CHEMBL4456083,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,1.995,=,CHEMBL4356264,CHEMBL4354814,8.7
CHEMBL4456433,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCOCCOCCNc2c3c(nc4ccccc24)CCCC3)cc1,100.0,=,CHEMBL4356264,CHEMBL4354814,7.0
CHEMBL4456435,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,76.0,=,CHEMBL4391927,CHEMBL4390667,7.12
CHEMBL4456928,c1ccc2c(NCc3ccc(-c4ccc(CNc5c6c(nc7ccccc57)CCCC6)cc4)cc3)c3c(nc2c1)CCCC3,3.61,=,CHEMBL4342665,CHEMBL4342404,8.44
CHEMBL4458217,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCNc2c3c(nc4ccccc24)CCCC3)cc1,1.259,=,CHEMBL4356264,CHEMBL4354814,8.9
CHEMBL445846,COc1cc(CCC(=O)NCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,40.7,=,CHEMBL912241,CHEMBL1138205,7.39
CHEMBL4458929,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCNc2c3c(nc4ccccc24)CCCC3)cc1,3.162,=,CHEMBL4356264,CHEMBL4354814,8.5
CHEMBL4462369,O=C(CCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NC12CC3CC(F)(CC(C1)c1ccccc13)C2,1.3,=,CHEMBL4307302,CHEMBL4304786,8.89
CHEMBL4464883,CCOc1ccc(Cc2nc3cc(C(=O)NCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,10.0,=,CHEMBL4356264,CHEMBL4354814,8.0
CHEMBL4465796,COc1ccc(/C=C2/S/C(=N/c3ccc4oc(=O)ccc4c3)NC2=O)cc1,49.8,=,CHEMBL4408814,CHEMBL4406838,7.3
CHEMBL4466307,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,50.0,=,CHEMBL4391927,CHEMBL4390667,7.3
CHEMBL4466652,COc1cc2oc(-c3ccc(NCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)cc3)cc(=O)c2c(OC)c1OC,1.9,=,CHEMBL4342682,CHEMBL4342404,8.72
CHEMBL4467130,O=C(CNc1ccc2oc(=O)ccc2c1)N1CCN(c2ccccc2)CC1,80.0,=,CHEMBL4408814,CHEMBL4406838,7.1
CHEMBL4469343,FC12CC3CC(NCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)(CC(C1)c1ccccc13)C2,2.0,=,CHEMBL4307302,CHEMBL4304786,8.7
CHEMBL4471659,NC12CC3CC(F)(CC(C1)c1cc(NC(=O)CCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)ccc13)C2,0.3,=,CHEMBL4307302,CHEMBL4304786,9.52
CHEMBL4473438,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCNc2c3c(nc4ccccc24)CCCC3)cc1,31.62,=,CHEMBL4356264,CHEMBL4354814,7.5
CHEMBL4473727,O=C(CNc1ccc2oc(=O)ccc2c1)N1CCOCC1,37.0,=,CHEMBL4408814,CHEMBL4406838,7.43
CHEMBL449467,CCN(CCCCCCN1CC(=O)N(CCCCCCN(CC)Cc2ccccc2OC)CC1=O)Cc1ccccc1OC,15.9,=,CHEMBL948464,CHEMBL1152287,7.8
CHEMBL449941,CCN(CCCCCCN1CCN(CCCCCCN(CC)Cc2ccccc2OC)C1=O)Cc1ccccc1OC,72.4,=,CHEMBL948464,CHEMBL1152287,7.14
CHEMBL45005,Cc1ccccc1C,10.0,=,CHEMBL648291,CHEMBL1126157,8.0
CHEMBL450553,CCN(CCCCCCN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(CCCCCCN(CC)Cc1ccccc1OC)C3=O)Cc1ccccc1OC,0.37,=,CHEMBL948464,CHEMBL1152287,9.43
CHEMBL450990,CCN(CCCCCCN1CCN(CCCCCCN(CC)Cc2ccccc2OC)C(=O)C1=O)Cc1ccccc1OC,68.9,=,CHEMBL948464,CHEMBL1152287,7.16
